122,458,2017-01-17 15:31:15,
123,450,2017-01-17 15:34:06,
124,450,2017-01-17 17:41:30,
125,500,2017-01-17 17:43:39,
126,466,2017-01-17 17:47:23,
127,450,2017-01-17 17:59:20,
128,500,2017-01-17 18:09:54,
129,458,2017-01-17 18:46:10,
130,450,2017-01-18 10:53:40,
131,458,2017-01-18 11:31:35,
132,478,2017-01-18 11:34:44,
133,500,2017-01-18 12:02:56,
134,458,2017-01-18 12:11:36,
135,500,2017-01-18 12:12:08,
136,644,2017-01-18 12:14:12,
137,458,2017-01-18 12:17:55,
138,466,2017-01-18 12:22:03,
139,500,2017-01-18 12:38:17,
140,458,2017-01-18 12:53:02,
141,585,2017-01-18 13:30:06,
142,640,2017-01-18 15:53:03,
143,592,2017-01-18 18:00:12,
144,645,2017-01-18 18:02:41,
145,393,2017-01-18 18:38:59,
146,646,2017-01-19 11:52:16,
147,592,2017-01-19 11:58:14,
148,458,2017-01-19 12:03:39,
149,492,2017-01-19 12:04:15,
150,580,2017-01-19 12:47:03,
151,458,2017-01-19 13:00:24,
152,642,2017-01-19 13:05:19,
153,450,2017-01-19 17:09:35,
154,393,2017-01-20 01:47:26,
155,571,2017-01-20 12:44:59,
156,578,2017-01-20 13:23:55,
157,642,2017-01-20 13:28:22,
158,592,2017-01-20 13:37:48,
159,450,2017-01-20 16:36:41,
160,458,2017-01-20 16:50:52,
161,458,2017-01-21 11:42:22,
162,646,2017-01-21 11:46:23,
163,450,2017-01-21 12:32:03,
164,592,2017-01-21 12:53:49,
165,500,2017-01-21 14:49:07,
166,450,2017-01-22 10:52:45,
167,647,2017-01-22 21:44:42,
168,458,2017-01-23 11:33:16,
169,413,2017-01-23 11:40:25,
170,500,2017-01-23 11:43:55,
171,413,2017-01-23 11:49:30,
172,450,2017-01-23 12:46:09,
173,478,2017-01-23 14:38:47,
174,466,2017-01-23 15:21:58,
175,500,2017-01-23 15:36:16,
176,413,2017-01-23 15:51:06,
177,450,2017-01-23 16:01:29,
178,450,2017-01-23 16:22:40,
179,592,2017-01-23 17:21:10,
180,458,2017-01-23 18:13:48,
181,651,2017-01-24 00:24:03,
182,652,2017-01-24 00:45:53,
183,458,2017-01-24 12:22:15,
184,466,2017-01-24 13:11:17,
185,653,2017-01-24 13:21:46,
186,653,2017-01-24 13:22:46,
187,466,2017-01-24 13:28:02,
188,458,2017-01-24 14:39:08,
189,654,2017-01-24 15:18:22,
190,458,2017-01-24 17:08:43,
191,654,2017-01-25 10:17:02,
192,458,2017-01-25 11:17:36,
193,478,2017-01-25 12:14:26,
194,450,2017-01-25 12:18:58,
195,658,2017-01-25 13:41:20,
196,458,2017-01-25 15:26:38,
197,659,2017-01-25 15:36:50,
198,458,2017-01-25 18:20:38,
199,413,2017-01-26 00:46:00,
200,660,2017-01-26 00:54:43,
201,660,2017-01-26 00:55:21,
202,660,2017-01-26 00:56:10,
203,592,2017-01-26 11:31:48,
204,393,2017-01-26 19:18:34,
205,592,2017-01-27 10:50:11,
206,458,2017-01-27 17:04:11,
207,393,2017-01-27 17:24:37,
208,463,2017-01-27 17:26:26,
209,592,2017-01-27 17:36:07,
210,393,2017-01-27 17:37:31,
211,592,2017-01-27 18:02:59,
212,463,2017-01-27 18:39:53,
213,458,2017-01-27 18:40:14,
214,492,2017-01-27 19:27:56,
215,592,2017-01-27 19:39:42,
216,393,2017-01-27 23:42:11,
217,393,2017-01-28 11:51:12,
218,478,2017-01-28 11:53:14,
219,427,2017-01-28 12:25:24,
220,463,2017-01-28 13:43:46,
221,492,2017-01-28 15:11:19,
222,515,2017-01-28 15:16:21,
223,458,2017-01-28 16:38:32,
224,462,2017-01-28 16:52:05,
225,462,2017-01-28 16:55:33,
226,462,2017-01-28 16:58:00,
227,462,2017-01-28 17:00:54,
228,466,2017-01-28 17:01:23,
229,462,2017-01-28 17:01:49,
230,458,2017-01-28 17:03:44,
231,462,2017-01-28 17:06:16,
232,458,2017-01-28 17:08:37,
233,462,2017-01-28 17:09:29,
234,458,2017-01-28 17:13:38,
235,530,2017-01-29 13:35:22,
236,463,2017-01-30 12:26:23,
237,458,2017-01-30 12:34:55,
238,458,2017-01-30 12:42:44,
239,463,2017-01-30 12:53:46,
240,500,2017-01-30 13:43:44,
241,393,2017-01-30 14:06:37,
242,393,2017-01-30 14:06:56,
243,662,2017-01-30 17:20:18,
244,662,2017-01-30 17:20:36,
245,463,2017-01-30 18:04:41,
246,500,2017-01-30 18:46:23,
247,663,2017-01-31 12:03:23,
248,463,2017-01-31 12:13:57,
249,458,2017-01-31 13:39:31,
250,664,2017-01-31 13:55:13,
251,664,2017-01-31 13:55:45,
252,664,2017-01-31 14:08:43,
253,458,2017-01-31 14:17:32,
254,653,2017-01-31 15:42:57,
255,470,2017-01-31 15:53:13,
256,653,2017-01-31 15:57:22,
257,463,2017-01-31 16:04:56,
258,653,2017-01-31 16:11:42,
259,463,2017-01-31 16:15:06,
260,466,2017-01-31 16:20:18,
261,653,2017-01-31 16:21:59,
262,665,2017-01-31 18:02:03,
263,466,2017-01-31 18:06:21,
264,492,2017-01-31 18:22:02,
265,585,2017-01-31 18:56:09,
266,463,2017-01-31 19:05:24,
267,458,2017-02-01 11:57:50,
268,492,2017-02-01 13:13:45,
269,458,2017-02-01 13:17:09,
270,500,2017-02-01 16:47:35,
271,592,2017-02-02 10:28:54,
272,463,2017-02-02 10:56:46,
273,466,2017-02-02 11:59:25,
274,458,2017-02-02 12:18:09,
275,573,2017-02-02 12:21:26,
276,592,2017-02-02 12:36:44,
277,458,2017-02-02 13:45:46,
278,470,2017-02-02 13:58:47,
279,466,2017-02-02 14:59:31,
280,482,2017-02-02 15:09:54,
281,393,2017-02-03 01:14:53,
282,667,2017-02-03 11:34:31,
283,466,2017-02-03 12:28:22,
284,668,2017-02-03 13:59:48,
285,668,2017-02-03 14:12:25,
286,466,2017-02-03 16:31:39,
287,466,2017-02-03 16:34:31,
288,668,2017-02-03 17:05:57,
289,592,2017-02-04 10:53:24,
290,592,2017-02-04 11:00:08,
291,668,2017-02-04 12:22:18,
292,667,2017-02-04 12:25:21,
293,458,2017-02-04 12:40:24,
294,592,2017-02-04 13:08:58,
295,393,2017-02-04 14:56:59,
296,664,2017-02-04 15:17:27,
297,458,2017-02-04 17:52:31,
298,664,2017-02-04 18:46:49,
299,466,2017-02-05 22:10:59,
300,381,2017-02-06 10:21:31,
301,381,2017-02-06 10:25:27,
302,466,2017-02-06 10:40:15,
303,458,2017-02-06 11:04:15,
304,463,2017-02-06 12:35:42,
305,592,2017-02-06 13:38:12,
306,664,2017-02-06 14:43:48,
307,466,2017-02-06 16:57:46,
308,393,2017-02-06 17:27:07,
309,450,2017-02-07 10:16:06,
310,458,2017-02-07 12:11:54,
311,463,2017-02-07 16:37:57,
312,592,2017-02-08 10:29:56,
313,463,2017-02-08 12:19:28,
314,450,2017-02-08 12:46:36,
315,458,2017-02-08 13:14:58,
316,646,2017-02-08 13:41:14,
317,458,2017-02-08 14:49:42,
318,652,2017-02-08 16:17:12,
319,640,2017-02-08 17:09:37,
320,592,2017-02-08 17:18:01,
321,470,2017-02-08 17:41:36,
322,393,2017-02-08 23:28:02,
323,669,2017-02-09 10:22:14,
324,592,2017-02-09 10:41:16,
325,458,2017-02-09 11:02:54,
326,660,2017-02-09 11:11:18,
327,458,2017-02-09 12:30:51,
328,670,2017-02-09 12:31:15,
329,478,2017-02-09 12:41:51,
330,500,2017-02-09 12:55:14,
331,458,2017-02-09 13:21:11,
332,556,2017-02-09 13:31:35,
333,556,2017-02-09 14:29:02,
334,458,2017-02-09 14:51:14,
335,592,2017-02-09 15:03:13,
336,463,2017-02-09 15:31:35,
337,458,2017-02-09 16:26:00,
338,672,2017-02-09 16:29:29,
339,466,2017-02-09 17:29:47,
340,556,2017-02-09 17:32:20,
341,541,2017-02-09 17:33:07,
342,413,2017-02-09 22:10:15,
343,652,2017-02-09 23:39:52,
344,450,2017-02-10 09:57:30,
345,556,2017-02-10 10:15:13,
346,458,2017-02-10 11:25:11,
347,427,2017-02-10 11:43:01,
348,500,2017-02-10 11:52:51,
349,458,2017-02-10 12:06:38,
350,646,2017-02-10 12:31:57,
351,668,2017-02-10 12:48:13,
352,671,2017-02-10 12:52:53,
353,674,2017-02-10 13:53:13,
354,458,2017-02-10 13:57:48,
355,592,2017-02-10 14:02:49,
356,674,2017-02-10 14:19:53,
357,672,2017-02-10 14:33:01,
358,381,2017-02-10 15:17:16,
359,478,2017-02-10 15:19:21,
360,668,2017-02-10 15:33:54,
361,427,2017-02-10 15:38:42,
362,492,2017-02-10 15:48:02,
363,670,2017-02-10 16:08:34,
364,492,2017-02-10 19:00:42,
365,492,2017-02-11 00:06:16,
366,652,2017-02-11 12:22:23,
367,458,2017-02-11 12:25:38,
368,540,2017-02-11 15:52:37,
369,592,2017-02-11 16:01:13,
370,450,2017-02-12 12:24:52,
371,556,2017-02-12 19:48:31,
372,556,2017-02-13 10:23:20,
373,458,2017-02-13 11:02:54,
374,458,2017-02-13 11:21:31,
375,464,2017-02-13 11:37:59,
376,668,2017-02-13 12:14:54,
377,670,2017-02-13 12:39:16,
378,492,2017-02-13 12:50:00,
379,458,2017-02-13 18:35:50,
380,458,2017-02-14 10:44:07,
381,662,2017-02-14 13:49:36,
382,458,2017-02-14 15:52:17,
383,458,2017-02-14 15:54:43,
384,497,2017-02-15 14:41:35,
385,458,2017-02-15 14:46:26,
386,463,2017-02-15 16:15:38,
387,592,2017-02-15 16:38:17,
388,629,2017-02-15 16:59:44,
389,592,2017-02-15 17:46:29,
390,662,2017-02-15 18:10:35,
391,592,2017-02-15 20:09:51,
392,662,2017-02-16 11:56:51,
393,458,2017-02-16 12:00:05,
394,556,2017-02-16 12:40:39,
395,677,2017-02-16 12:41:28,
396,451,2017-02-16 13:09:18,
397,592,2017-02-16 15:06:01,
398,458,2017-02-16 18:21:39,
399,413,2017-02-17 10:37:04,
400,592,2017-02-17 10:40:48,
401,451,2017-02-17 10:48:54,
402,629,2017-02-17 10:52:35,
403,629,2017-02-17 11:02:48,
404,458,2017-02-17 11:04:28,
405,413,2017-02-17 11:28:00,
406,484,2017-02-17 11:38:07,
407,458,2017-02-17 12:06:41,
408,680,2017-02-17 12:36:20,
409,677,2017-02-17 12:48:57,
410,458,2017-02-17 12:49:01,
411,463,2017-02-17 13:57:06,
412,451,2017-02-17 14:06:33,
413,463,2017-02-17 14:17:17,
414,419,2017-02-17 15:01:02,
415,492,2017-02-17 15:25:10,
416,463,2017-02-17 15:57:50,
417,463,2017-02-17 17:29:25,
418,592,2017-02-17 17:37:18,
419,450,2017-02-18 11:21:20,
420,393,2017-02-18 12:03:16,
421,492,2017-02-18 12:26:43,
422,565,2017-02-18 12:31:20,
423,458,2017-02-18 12:31:37,
424,674,2017-02-18 14:17:23,
425,592,2017-02-18 15:00:31,
426,453,2017-02-18 16:18:54,
427,492,2017-02-18 18:17:52,
428,393,2017-02-19 15:55:49,
429,458,2017-02-20 10:36:13,
430,458,2017-02-20 11:08:21,
431,463,2017-02-20 11:09:46,
432,453,2017-02-20 11:43:15,
433,492,2017-02-20 12:00:43,
434,492,2017-02-20 12:06:36,
435,536,2017-02-20 12:19:43,
436,652,2017-02-20 13:28:35,
437,463,2017-02-20 16:56:12,
438,629,2017-02-21 10:17:38,
439,458,2017-02-21 12:39:27,
440,536,2017-02-21 12:48:19,
441,682,2017-02-21 13:39:22,
442,683,2017-02-21 14:11:50,
443,492,2017-02-21 14:16:14,
444,466,2017-02-21 15:28:38,
445,453,2017-02-21 18:01:13,
446,413,2017-02-22 10:49:13,
447,450,2017-02-22 15:25:43,
448,629,2017-02-22 16:00:45,
449,458,2017-02-22 17:33:42,
450,682,2017-02-23 09:36:04,
451,682,2017-02-23 13:23:03,
452,458,2017-02-23 13:38:50,
453,463,2017-02-23 14:01:24,
454,500,2017-02-23 16:08:42,
455,450,2017-02-23 16:31:58,
456,668,2017-02-24 13:38:19,
457,419,2017-02-24 14:34:41,
458,458,2017-02-25 11:14:29,
459,442,2017-02-25 16:20:29,
460,453,2017-02-25 19:34:05,
461,660,2017-02-26 12:53:25,
462,458,2017-02-27 10:52:54,
463,466,2017-02-27 16:37:42,
464,458,2017-02-27 17:27:17,
465,646,2017-02-28 12:14:48,
466,458,2017-02-28 13:14:34,
467,500,2017-02-28 14:35:50,
468,450,2017-02-28 16:34:42,
469,458,2017-02-28 17:53:28,
470,393,2017-02-28 20:12:31,
471,690,2017-03-01 11:11:29,
472,690,2017-03-01 11:18:25,
473,458,2017-03-01 11:56:50,
474,646,2017-03-01 13:41:13,
475,691,2017-03-01 15:07:37,
476,458,2017-03-01 15:10:06,
477,606,2017-03-01 15:18:03,
478,691,2017-03-01 15:28:10,
479,458,2017-03-01 15:43:14,
480,670,2017-03-01 16:01:07,
481,458,2017-03-02 12:29:35,
482,629,2017-03-02 12:46:15,
483,690,2017-03-02 12:48:57,
484,451,2017-03-02 14:31:11,
485,450,2017-03-02 14:35:49,
486,691,2017-03-02 16:04:39,
487,691,2017-03-02 16:48:09,
488,691,2017-03-02 17:16:43,
489,677,2017-03-02 18:32:39,
490,660,2017-03-03 09:04:32,
491,662,2017-03-03 09:27:07,
492,691,2017-03-03 09:40:15,
493,536,2017-03-03 11:25:28,
494,492,2017-03-03 11:32:31,
495,478,2017-03-03 12:40:18,
496,458,2017-03-03 12:42:00,
497,451,2017-03-03 13:42:37,
498,693,2017-03-03 15:52:44,
499,458,2017-03-03 16:10:24,
500,453,2017-03-03 16:25:52,
501,478,2017-03-03 17:01:34,
502,470,2017-03-03 17:10:36,
503,500,2017-03-03 17:13:11,
504,492,2017-03-03 17:13:36,
505,452,2017-03-03 18:56:32,
506,660,2017-03-03 22:05:08,
507,458,2017-03-04 11:20:00,
508,419,2017-03-04 11:32:27,
509,463,2017-03-04 11:35:33,
510,458,2017-03-04 11:43:27,
511,478,2017-03-04 11:43:42,
512,478,2017-03-04 12:18:03,
513,393,2017-03-04 12:28:10,
514,545,2017-03-04 12:33:13,
515,693,2017-03-04 12:53:15,
516,600,2017-03-04 12:57:41,
517,492,2017-03-04 12:58:55,
518,478,2017-03-04 12:59:36,
519,470,2017-03-04 14:34:34,
520,419,2017-03-04 16:12:17,
521,419,2017-03-04 16:37:33,
522,458,2017-03-04 16:45:00,
523,492,2017-03-04 16:49:42,
524,463,2017-03-04 18:08:28,
525,451,2017-03-04 18:13:02,
526,458,2017-03-04 18:49:15,
527,393,2017-03-05 19:47:37,
528,693,2017-03-05 21:46:20,
529,659,2017-03-06 10:56:23,
530,458,2017-03-06 10:58:30,
531,478,2017-03-06 11:09:33,
532,492,2017-03-06 12:07:24,
533,463,2017-03-06 13:06:19,
534,492,2017-03-06 14:06:27,
535,458,2017-03-06 14:08:31,
536,682,2017-03-06 14:10:44,
537,452,2017-03-06 14:18:21,
538,512,2017-03-06 15:22:45,
539,691,2017-03-06 18:31:42,
540,695,2017-03-07 09:27:10,
541,458,2017-03-07 11:17:05,
542,451,2017-03-07 11:34:45,
543,463,2017-03-07 11:37:17,
544,592,2017-03-07 12:01:09,
545,478,2017-03-07 12:48:38,
546,690,2017-03-07 14:36:47,
547,500,2017-03-07 14:57:28,
548,693,2017-03-07 16:21:30,
549,458,2017-03-07 17:21:19,
550,659,2017-03-07 17:39:50,
551,427,2017-03-07 18:35:42,
552,458,2017-03-07 18:48:50,
553,492,2017-03-08 00:05:24,
554,659,2017-03-08 11:02:05,
555,690,2017-03-08 11:15:08,
556,492,2017-03-08 11:32:46,
557,512,2017-03-08 11:33:58,
558,458,2017-03-08 12:37:06,
559,629,2017-03-08 12:54:03,
560,492,2017-03-08 13:29:32,
561,697,2017-03-08 14:14:06,
562,463,2017-03-08 14:24:07,
563,393,2017-03-08 14:25:59,
564,458,2017-03-08 14:42:12,
565,682,2017-03-08 14:47:47,
566,470,2017-03-08 15:44:45,
567,592,2017-03-08 17:32:57,
568,458,2017-03-08 18:18:04,
569,442,2017-03-08 18:20:00,
570,442,2017-03-08 18:22:24,
571,691,2017-03-08 18:24:53,
572,442,2017-03-08 18:29:13,
573,691,2017-03-09 02:05:42,
574,458,2017-03-09 12:25:06,
575,654,2017-03-09 13:29:13,
576,690,2017-03-09 14:44:20,
577,556,2017-03-09 17:08:36,
578,393,2017-03-10 01:20:19,
579,492,2017-03-10 10:20:01,
580,458,2017-03-10 10:56:12,
581,427,2017-03-10 11:22:08,
582,698,2017-03-10 12:42:12,
583,458,2017-03-10 17:15:08,
584,458,2017-03-10 17:16:29,
585,450,2017-03-10 17:31:04,
586,458,2017-03-10 18:41:26,
587,492,2017-03-10 18:50:41,
588,592,2017-03-11 10:09:21,
589,646,2017-03-11 10:50:08,
590,592,2017-03-11 10:53:46,
591,458,2017-03-11 10:57:24,
592,458,2017-03-11 10:57:30,
593,458,2017-03-11 10:57:40,
594,629,2017-03-11 11:07:20,
595,466,2017-03-11 11:10:12,
596,458,2017-03-11 11:18:30,
597,697,2017-03-11 12:14:41,
598,492,2017-03-11 12:26:03,
599,458,2017-03-11 15:05:56,
600,478,2017-03-11 15:42:39,
601,691,2017-03-11 18:48:03,
602,592,2017-03-11 21:44:26,
603,691,2017-03-12 13:27:03,
604,492,2017-03-14 11:45:59,
605,458,2017-03-14 11:50:19,
606,545,2017-03-14 12:31:32,
607,492,2017-03-14 13:13:19,
608,691,2017-03-14 13:52:23,
609,451,2017-03-14 14:08:35,
610,451,2017-03-14 14:24:02,
611,695,2017-03-14 15:05:39,
612,695,2017-03-14 15:24:33,
613,693,2017-03-14 16:31:15,
614,592,2017-03-14 17:12:36,
615,592,2017-03-14 17:21:20,
616,450,2017-03-15 10:38:28,
617,691,2017-03-15 10:41:05,
618,492,2017-03-15 11:29:04,
619,458,2017-03-15 11:50:37,
620,492,2017-03-15 11:56:16,
621,492,2017-03-15 12:24:08,
622,463,2017-03-15 12:29:08,
623,492,2017-03-15 12:33:00,
624,500,2017-03-15 12:40:48,
625,492,2017-03-15 13:12:17,
626,682,2017-03-15 13:16:13,
627,682,2017-03-15 13:18:28,
628,691,2017-03-15 13:18:40,
629,682,2017-03-15 13:20:27,
630,458,2017-03-15 13:24:56,
631,419,2017-03-15 14:47:43,
632,697,2017-03-15 15:22:44,
633,691,2017-03-15 15:48:33,
634,393,2017-03-15 23:18:40,
635,458,2017-03-16 11:33:16,
636,413,2017-03-16 15:27:47,
637,682,2017-03-17 11:39:49,
638,500,2017-03-17 11:46:39,
639,500,2017-03-17 12:01:18,
640,500,2017-03-17 12:16:31,
641,556,2017-03-17 14:14:49,
642,541,2017-03-17 14:18:20,
643,500,2017-03-17 14:42:57,
644,458,2017-03-17 15:15:00,
645,458,2017-03-17 15:43:36,
646,683,2017-03-17 15:43:37,
647,592,2017-03-17 15:55:33,
648,458,2017-03-17 16:00:23,
649,592,2017-03-17 16:06:15,
650,500,2017-03-17 16:27:41,
651,691,2017-03-17 18:03:04,
652,463,2017-03-17 18:46:36,
653,592,2017-03-18 08:13:13,
654,458,2017-03-18 16:20:40,
655,695,2017-03-18 16:24:21,
656,470,2017-03-18 16:45:32,
657,466,2017-03-18 17:45:08,
658,413,2017-03-18 18:22:50,
659,458,2017-03-20 14:18:25,
660,464,2017-03-20 14:42:42,
661,492,2017-03-20 14:44:12,
662,478,2017-03-20 17:27:40,
663,393,2017-03-20 20:00:46,
664,492,2017-03-21 11:23:02,
665,458,2017-03-21 11:34:48,
666,708,2017-03-21 14:18:41,
667,458,2017-03-21 17:46:08,
668,654,2017-03-21 17:47:58,
669,458,2017-03-21 17:48:09,
670,484,2017-03-22 10:59:47,
671,458,2017-03-22 12:47:09,
672,463,2017-03-22 13:29:52,
673,711,2017-03-22 17:01:35,
674,458,2017-03-22 17:01:53,
675,413,2017-03-22 17:06:12,
676,458,2017-03-22 17:35:24,
677,413,2017-03-22 19:52:22,
678,458,2017-03-23 10:44:08,
679,592,2017-03-23 17:51:45,
680,458,2017-03-24 13:12:59,
681,536,2017-03-24 15:41:03,
682,451,2017-03-24 16:04:38,
683,463,2017-03-24 17:52:50,
684,458,2017-03-25 10:55:19,
685,710,2017-03-25 10:57:58,
686,466,2017-03-25 11:55:46,
687,691,2017-03-25 12:20:40,
688,691,2017-03-25 12:35:22,
689,492,2017-03-25 14:00:14,
690,536,2017-03-25 15:11:29,
691,478,2017-03-25 15:35:36,
692,413,2017-03-25 15:57:33,
693,492,2017-03-27 10:55:13,
694,458,2017-03-27 11:30:50,
695,715,2017-03-27 12:23:59,
696,466,2017-03-28 10:47:38,
697,492,2017-03-28 12:05:13,
698,451,2017-03-28 13:14:56,
699,458,2017-03-28 13:47:38,
700,458,2017-03-28 13:56:14,
701,711,2017-03-28 14:06:08,
702,458,2017-03-28 14:26:07,
703,696,2017-03-28 15:11:06,
704,711,2017-03-29 11:52:11,
705,718,2017-03-29 12:39:53,
706,458,2017-03-29 15:11:18,
707,720,2017-03-29 15:11:46,
708,720,2017-03-29 16:34:09,
709,492,2017-03-29 16:35:34,
710,458,2017-03-30 13:08:25,
711,492,2017-03-30 13:36:23,
712,451,2017-03-30 14:02:15,
713,711,2017-03-30 16:18:42,
714,478,2017-03-30 18:31:26,
715,393,2017-03-31 02:29:14,
716,726,2017-03-31 12:16:32,
717,458,2017-03-31 12:26:25,
718,492,2017-03-31 12:36:04,
719,492,2017-03-31 13:44:17,
720,470,2017-03-31 14:01:36,
721,500,2017-03-31 15:41:46,
722,463,2017-04-01 07:40:20,
723,458,2017-04-01 13:51:44,
724,492,2017-04-01 14:53:22,
725,735,2017-04-01 15:10:48,
726,413,2017-04-01 16:32:07,
727,466,2017-04-01 17:20:34,
728,466,2017-04-01 17:50:40,122.162.90.38
729,466,2017-04-01 17:52:00,122.162.90.38
730,458,2017-04-03 11:23:20,122.162.53.140
731,492,2017-04-03 12:26:00,122.176.250.248
732,737,2017-04-03 16:35:37,182.19.30.235
733,458,2017-04-03 16:37:06,122.162.53.140
734,735,2017-04-03 17:09:09,103.51.23.33
735,458,2017-04-04 10:28:52,182.77.102.139
736,536,2017-04-04 11:50:40,124.30.17.34
737,500,2017-04-04 11:59:32,171.50.182.214
738,458,2017-04-04 12:16:20,171.50.182.214
739,737,2017-04-04 12:53:36,49.203.248.7
740,737,2017-04-04 13:00:42,49.203.248.7
741,466,2017-04-04 13:06:10,171.50.182.214
742,646,2017-04-04 13:36:52,14.96.181.135
743,682,2017-04-04 14:59:27,223.225.133.40
744,458,2017-04-04 15:52:37,171.50.182.214
745,726,2017-04-04 16:53:13,122.160.103.107
746,413,2017-04-04 17:05:13,171.50.182.214
747,458,2017-04-05 10:47:21,171.50.189.80
748,492,2017-04-05 14:53:30,182.69.152.191
749,557,2017-04-05 15:34:42,106.76.128.229
750,413,2017-04-05 17:11:00,171.50.189.80
751,458,2017-04-05 17:11:09,171.50.189.80
752,707,2017-04-05 19:21:42,42.111.91.2
753,738,2017-04-06 11:17:48,103.208.117.9
754,536,2017-04-06 11:27:01,124.30.17.34
755,458,2017-04-06 12:19:01,171.50.181.161
756,492,2017-04-06 14:05:17,122.162.222.56
757,458,2017-04-06 16:56:55,171.50.181.161
758,492,2017-04-06 18:00:56,122.176.247.211
759,592,2017-04-06 18:08:57,163.53.211.203
760,492,2017-04-06 18:10:04,122.176.247.211
761,478,2017-04-06 18:24:17,122.180.145.221
762,492,2017-04-06 18:25:37,122.176.247.211
763,592,2017-04-06 20:12:10,180.215.195.214
